Depth,GR,RT,RHOB,NPHI,Facies
4016.5,41.709,0.7070000000000001,2.4029,0.1669,SS
4017.0,35.3156,0.524,2.4547,0.2146,SS
4017.0,40.956,0.9279999999999999,2.3691,0.1592,SS
4017.5,31.2946,0.7738,2.5079,0.2202,SS
4017.5,38.232,0.9329999999999999,2.4208,0.1407,CB
4018.0,37.0224,1.3904,2.4333,0.2151,CB
4018.0,37.065,1.073,2.4104,0.1567,CB
4018.5,37.1912,1.5143,2.3159,0.236,CB
4018.5,36.868,1.055,2.4039,0.1499,CB
4019.0,38.6847,0.5428,2.3101,0.2353,SS
4019.0,49.944,1.105,2.4389,0.1615,CB
4019.5,40.96,0.728,2.3296,0.176,CB
4019.5,39.7597,0.7606,2.3149,0.2285,SS
4020.0,32.127,0.472,2.2721,0.204,SS
4020.0,39.9422,0.5812,2.294,0.2333,SS
4020.5,39.6959,0.47,2.3,0.2359,SS
4020.5,30.388,0.732,2.4251,0.1241,SS
4021.0,40.351,1.808,2.4714,0.1107,CB
4021.0,35.6645,0.499,2.4745,0.2184,SS
4021.5,37.1314,1.3312,2.3798,0.2277,SS
4021.5,34.585,1.139,2.3355,0.1482,CB
4022.0,31.615,1.014,2.4935,0.1274,CB
4022.0,34.4616,0.4970000000000001,2.4909,0.2534,SS
4022.5,25.7695,0.5139,2.6206,0.2675,SS
4022.5,40.378,1.634,2.5559,0.1094,CB
4023.0,29.5082,1.7079,2.6749,0.2323,CB
4023.0,39.776,1.702,2.4003,0.1348,CB
4023.5,38.9578,0.6152,2.641,0.2219,CB
4023.5,35.275,0.8909999999999999,2.3421,0.1483,CB
4024.0,30.049,0.653,2.4439,0.1349,CB
4024.0,31.4657,1.0864,2.4301,0.2509,CB
4024.5,28.3588,0.5231,2.4599,0.2211,SS
4024.5,31.864,0.825,2.4431,0.1415,CB
4025.0,33.434,0.865,2.4381,0.1276,CB
4025.5,71.118,0.9514,2.7295,0.2911,SH
4025.5,29.683,0.93,2.5715,0.1138,CB
4026.0,60.4438,1.6763,2.9057,0.3273,CB
4026.0,25.663,1.34,2.657,0.0851,CB
4026.5,40.7884,1.9537,2.9161,0.2961,CB
4026.5,39.18,1.031,2.3801,0.1631,CB
4027.0,39.4646,1.4836,2.8006,0.3691,CB
4027.0,56.93899999999999,0.889,2.4631,0.1745,CB
4027.5,32.9945,1.3944,2.6544,0.3444,CB
4027.5,50.66,1.017,2.4082,0.1569,CB
4028.0,34.7758,0.8152,2.4508,0.3054,SS
4028.0,45.382,1.028,2.4589,0.1593,CB
4028.5,45.3754,1.0472,2.7661,0.2095,CB
4028.5,49.313,0.9059999999999999,2.4201,0.1478,CB
4029.0,40.3606,1.2214,2.529,0.2767,CB
4029.0,34.718,0.589,2.3211,0.2161,CB
4029.5,36.7953,0.6972,2.55,0.2934,CB
4029.5,33.803,0.512,2.2672,0.1957,SS
4030.0,37.3534,0.6392,2.5484,0.2436,SS
4030.0,41.087,0.5770000000000001,2.3701,0.2007,SS
4030.5,38.7692,0.5281,2.427,0.1778,CB
4030.5,28.534,0.525,2.2621,0.1748,SS
4031.0,34.6864,2.7592,2.7011,0.155,CB
4031.0,33.812,0.5670000000000001,2.3468,0.2063,SS
4031.5,33.39,0.738,2.3218,0.1758,SS
4031.5,50.1539,1.1551,2.382,0.1967,SS
4032.0,50.572,1.192,2.4738,0.1412,CB
4032.0,47.7158,0.4922,2.35,0.2426,SS
4032.5,50.508,1.696,2.5097,0.1427,CB
4032.5,49.6943,0.472,2.3249,0.2449,SS
4033.0,46.506,1.508,2.428,0.1543,CB
4033.0,41.7688,0.4642,2.41,0.2347,SS
4033.5,46.837,1.787,2.4891,0.1368,CB
4033.5,80.9937,0.4639,2.4858,0.315,SH
4034.0,50.805,2.049,2.5429,0.1321,CB
4034.0,91.2871,1.9434,2.485,0.3113,SH
4034.5,77.4415,1.5181,2.622,0.3703,SH
4034.5,54.063,2.057,2.5319,0.1377,CB
4035.0,49.982,2.148,2.581,0.1316,CB
4035.0,58.8931,1.2194,2.8098,0.365,CB
4035.5,49.49100000000001,1.982,2.5121,0.1414,CB
4035.5,30.8371,0.6211,2.6621,0.2204,CB
4036.0,49.426,1.704,2.514,0.1539,CB
4036.0,24.0457,1.6121,2.428,0.1098,CB
4036.5,18.1681,0.4704,2.2973,0.1747,CB
4036.5,49.13399999999999,1.188,2.3632,0.2099,CB
4037.0,42.215,0.941,2.3701,0.173,CB
4037.0,10.8541,0.3713,2.2401,0.1847,SS
4037.5,30.484,0.958,2.4658,0.1702,CB
4037.5,11.9718,0.3269,2.2898,0.1713,SS
4038.0,12.2045,0.254,2.287,0.1697,CB
4038.0,30.798,1.202,2.449,0.1368,CB
4038.5,10.7308,0.2919,2.307,0.1658,CB
4038.5,47.255,1.754,2.5479,0.1271,CB
4039.0,51.194,1.654,2.6213,0.1281,CB
4039.0,13.4218,0.333,2.269,0.165,CB
4039.5,32.81,0.9329999999999999,2.3499,0.1684,CB
4039.5,11.1886,0.332,2.282,0.1655,CB
4040.0,11.4491,0.294,2.3209,0.1621,CB
4040.0,31.428,1.053,2.5945,0.187,CB
4040.5,43.383,1.78,2.448,0.1367,CB
4040.5,12.3791,0.3412,2.311,0.159,CB
4041.0,11.8945,0.2749,2.3429,0.1664,CB
4041.0,56.999,1.884,2.4713,0.1171,CB
4041.5,49.468,1.669,2.4583,0.1698,CB
4041.5,13.3829,0.313,2.3051,0.1521,CB
4042.0,30.378,1.544,2.5027,0.1547,CB
4042.0,14.0877,0.286,2.295,0.1767,CB
4042.5,13.3439,0.2371,2.292,0.1726,CB
4042.5,44.785,1.161,2.436,0.1223,CB
4043.0,13.06,0.3589,2.275,0.1621,CB
4043.5,44.463,1.085,2.3941,0.1964,CB
4043.5,13.7257,0.294,2.307,0.1742,CB
4044.0,12.5128,0.2451,2.2852,0.1633,CB
4044.5,76.383,2.214,2.5709,0.1618,SH
4044.5,13.508,0.3959,2.2972,0.1709,SS
4045.0,14.1596,0.295,2.305,0.1604,SS
4045.5,12.6261,0.2799,2.286,0.1793,SS
4046.0,67.411,1.69,2.3679,0.1936,CB
4046.0,11.3848,0.2095,2.3241,0.1768,CB
4046.5,13.9825,0.234,2.4419,0.1842,CB
4047.0,57.792,1.358,2.4121,0.1894,CB
4047.0,19.5874,0.283,2.3022,0.1706,SS
4047.5,64.428,1.583,2.4372,0.1731,CB
4047.5,21.8953,0.382,2.3169,0.1839,SS
4048.0,26.763,0.35,2.303,0.1895,SS
4048.5,24.1192,0.38,2.298,0.1791,SS
4049.0,27.1294,0.373,2.299,0.1892,SS
4049.5,71.568,2.075,2.565,0.1838,SH
4049.5,24.5608,0.337,2.279,0.2026,SS
4050.0,25.0298,0.357,2.2731,0.1921,SS
4050.0,59.528,1.773,2.4689,0.2077,SH
4050.5,34.2734,0.356,2.275,0.1997,SS
4051.0,43.6397,0.431,2.3438,0.1982,SS
4051.5,33.6507,0.428,2.3529,0.2062,SS
4052.0,28.876,0.4379999999999999,2.3401,0.1907,SS
4052.5,29.7892,0.42,2.2971,0.1921,SS
4052.5,60.13800000000001,1.968,2.4302,0.1691,CB
4053.0,30.2623,0.351,2.271,0.1978,SS
4053.5,27.4705,0.3179,2.266,0.2012,SS
4053.5,72.6,1.872,2.488,0.1926,SH
4054.0,22.0083,0.294,2.26,0.2128,SS
4054.0,72.025,1.827,2.5438,0.1872,SH
4054.5,19.0443,0.263,2.204,0.2081,SS
4054.5,73.854,1.681,2.4064,0.1879,CB
4055.0,20.5961,0.265,2.23,0.2072,SS
4055.5,22.2336,0.304,2.205,0.2038,SS
4056.0,21.3306,0.276,2.2251,0.2033,SS
4056.5,22.7662,0.281,2.228,0.2093,SS
4057.0,20.8204,0.262,2.247,0.2077,SS
4057.0,50.405,1.81,2.485,0.1463,CB
4057.5,58.434,1.707,2.481,0.1369,CB
4057.5,20.8596,0.288,2.235,0.2019,SS
4058.0,25.574,0.3169,2.2689,0.2024,SS
4058.5,24.1479,0.283,2.251,0.2029,SS
4058.5,60.209,1.567,2.427,0.1918,CB
4059.0,24.1915,0.302,2.2351,0.2013,SS
4059.5,23.8538,0.2869,2.2649,0.2017,SS
4059.5,64.877,1.733,2.486,0.2099,SH
4060.0,21.4826,0.266,2.247,0.193,SS
4060.0,57.35899999999999,1.747,2.458,0.1726,CB
4060.5,64.596,1.776,2.5029,0.1999,SH
4060.5,22.5066,0.303,2.2321,0.1964,SS
4061.0,22.0588,0.304,2.251,0.2028,SS
4061.0,44.58600000000001,1.641,2.4812,0.1625,CB
4061.5,20.5035,0.252,2.234,0.195,SS
4061.5,43.464,1.241,2.3744,0.185,CB
4062.0,42.091,0.91,2.3002,0.1911,CB
4062.0,23.795,0.258,2.1702,0.2032,SS
4062.5,32.8169,0.241,2.4271,0.1821,SS
4062.5,37.004,0.945,2.3529,0.1905,SS
4063.0,41.6641,0.3359,2.3202,0.1521,SS
4063.0,44.142,1.307,2.4729,0.1653,SS
4063.5,29.2052,0.4876,2.266,0.2115,SS
4063.5,35.336,1.19,2.4559,0.1666,CB
4064.0,25.6071,0.356,2.251,0.2027,SS
4064.0,43.792,1.043,2.3412,0.2095,CB
4064.5,47.286,1.208,2.412,0.1916,CB
4064.5,29.0447,0.321,2.2111,0.2042,SS
4065.0,34.0544,0.307,2.4589,0.227,SS
4065.0,55.337,1.19,2.4582,0.1854,CB
4065.5,49.30399999999999,1.275,2.457,0.183,CB
4065.5,40.56,0.4697,2.3239,0.2176,SS
4066.0,50.842,1.187,2.4439,0.1679,CB
4066.5,25.8744,0.491,2.2741,0.2275,SS
4066.5,52.00899999999999,1.183,2.47,0.1826,CB
4067.0,24.8088,0.3331,2.273,0.1963,SS
4067.5,23.2346,0.2991,2.25,0.1976,SS
4067.5,102.985,1.368,2.4549,0.2275,SH
4068.0,84.73200000000001,1.301,2.3952,0.1885,CB
4068.0,23.1683,0.284,2.3088,0.1997,SS
4068.5,25.2908,0.2831,2.2478,0.2086,SS
4068.5,67.82,1.146,2.4189,0.1238,CB
4069.0,26.4792,0.281,2.24,0.2145,SS
4069.0,65.067,1.082,2.42,0.1829,SS
4069.5,26.1268,0.289,2.3188,0.2179,SS
4069.5,59.61199999999999,1.1,2.429,0.1827,SS
4070.0,33.4253,0.268,2.35,0.1748,SS
4070.5,37.7326,0.6791,2.6679,0.1448,CB
4070.5,59.572,1.353,2.5577,0.213,SS
4071.0,41.1187,2.1507,2.3694,0.1621,CB
4071.5,43.3503,0.8834,2.494,0.2246,SS
4072.0,48.0152,0.4433,2.5669,0.1815,CB
4072.5,49.746,0.985,2.3651,0.1562,SS
4072.5,20.0628,1.1143,2.3049,0.1645,CB
4073.0,43.953,0.983,2.401,0.2048,SS
4073.0,17.8402,0.6529,2.2652,0.188,SS
4073.5,14.3265,0.2172,2.253,0.1981,SS
4073.5,44.703,1.137,2.5138,0.2053,SS
4074.0,15.6723,0.2071,2.259,0.2054,SS
4074.0,51.512,1.253,2.2916,0.1859,SS
4074.5,13.5107,0.2139,2.2811,0.1615,SS
4074.5,48.933,1.153,2.38,0.2008,CB
4075.0,14.3089,1.0744,2.4433,0.0812,CB
4075.0,65.408,1.227,2.4349,0.1695,CB
4075.5,13.1322,85.3609,2.7299,0.0504,CB
4075.5,68.582,1.277,2.5019,0.1792,SH
4076.0,13.3489,77.5751,2.7021,0.0378,CB
4076.0,74.596,1.283,2.465,0.2118,SH
4076.5,23.7548,33.1872,2.7041,0.0784,CB
4077.0,35.5245,5.1504,2.5499,0.1121,CB
4077.5,66.208,1.443,2.52,0.1742,SH
4077.5,50.8399,1.0584,2.469,0.1861,CB
4078.0,18.6797,0.8562,2.3072,0.207,SS
4078.0,48.114,1.229,2.3988,0.1697,CB
4078.5,15.1565,0.3069,2.2959,0.1781,CB
4078.5,53.42100000000001,1.326,2.4269,0.1781,SS
4079.0,49.631,1.391,2.3404,0.1908,CB
4079.0,17.5059,0.3269,2.3889,0.142,CB
4079.5,12.3922,1.1638,2.6748,0.0858,CB
4080.0,13.6455,1.9879,2.2501,0.2035,CB
4080.0,47.235,1.387,2.428,0.1812,CB
4080.5,54.24,1.429,2.437,0.1906,CB
4080.5,12.9767,0.2783,2.246,0.2061,SS
4081.0,16.2976,0.224,2.2839,0.1666,SS
4081.0,61.496,1.497,2.4549,0.1684,CB
4081.5,59.535,1.524,2.4161,0.1906,CB
4081.5,15.8072,0.2649,2.28,0.1847,SS
4082.0,15.6593,0.239,2.261,0.1884,SS
4082.0,66.454,1.568,2.4979,0.1808,SH
4082.5,14.6953,0.28,2.2841,0.1773,SS
4083.0,14.5084,0.292,2.3229,0.1872,SS
4083.0,51.534,1.869,2.508,0.1341,CB
4083.5,16.2951,0.272,2.3139,0.1877,SS
4083.5,59.706,1.759,2.4851,0.1416,CB
4084.0,15.552,0.296,2.2551,0.1915,SS
4084.0,58.417,1.651,2.486,0.1416,CB
4084.5,57.499,1.597,2.5311,0.1527,CB
4084.5,17.0182,0.2212,2.226,0.1962,SS
4085.0,32.0984,0.2601,2.2671,0.2237,SS
4085.0,56.785,1.482,2.4731,0.1785,CB
4085.5,61.722,1.435,2.492,0.1566,CB
4085.5,32.4285,0.3378,2.296,0.2014,SS
4086.0,17.1047,0.455,2.292,0.1633,SS
4086.5,17.8842,0.2901,2.29,0.1584,SS
4087.0,21.5955,0.3341,2.291,0.1757,SS
4087.5,24.5922,0.321,2.273,0.1816,SS
4088.0,22.1788,0.3589,2.2902,0.1883,SS
4088.5,13.9364,0.342,2.314,0.1338,CB
4089.0,13.4978,0.394,2.334,0.1469,CB
4089.5,16.6729,0.401,2.313,0.1502,CB
4090.0,15.1976,0.369,2.311,0.1479,CB
4090.5,15.6777,0.377,2.3,0.1558,CB
4091.0,19.0232,0.3779999999999999,2.331,0.1616,CB
4091.5,29.7126,0.387,2.324,0.1947,SS
4092.0,23.3119,0.339,2.366,0.1832,SS
4092.5,20.4383,0.3999,2.272,0.1547,SS
4093.0,17.7288,0.382,2.302,0.1666,SS
4093.5,16.3645,0.3839,2.2831,0.162,SS
4094.0,18.4297,0.485,2.3381,0.144,CB
4094.5,34.9131,0.484,2.4044,0.1668,CB
4095.0,43.33600000000001,0.478,2.2961,0.2167,SS
4095.5,51.6628,0.474,2.275,0.2192,SS
4096.0,42.2497,0.2901,2.2439,0.2437,SS
4096.5,33.2303,0.306,2.1767,0.2504,SS
4097.0,33.4024,0.315,2.237,0.2027,SS
4097.5,34.4463,0.3389,2.249,0.2293,SS
4098.0,36.5901,0.322,2.2829,0.2272,SS
4098.5,40.5849,0.318,2.321,0.2259,SS
4099.0,42.68,0.42,2.318,0.2189,SS
4099.5,42.2716,0.3469,2.5015,0.2046,CB
4100.0,39.5614,0.855,2.535,0.1509,CB
4100.5,38.789,2.0639,2.4031,0.1264,CB
4101.0,43.135,0.3951,2.2252,0.208,SS
4101.5,43.1722,0.3449,2.2451,0.2284,SS
4102.0,39.8211,0.327,2.5128,0.2263,SS
4102.5,46.5861,0.3559,2.311,0.2132,SS
4103.0,26.8379,0.4509,2.2661,0.1874,SS
4103.5,25.5735,0.388,2.2361,0.1782,SS
4104.0,62.4236,0.6036,2.492,0.1667,SS
4104.5,51.8179,0.4621,2.313,0.1729,SS
4105.0,15.0716,0.31,2.3587,0.1736,SS
4105.5,16.9382,0.262,2.2769,0.1783,SS
4106.0,16.105,0.268,2.296,0.1661,SS
4106.5,15.959,0.2609,2.2969,0.1609,CB
4107.0,13.4719,0.286,2.284,0.1702,SS
4107.5,16.8695,0.32,2.3428,0.1814,SS
4108.0,15.0971,0.4438,2.3119,0.1744,SS
4108.5,20.5719,0.3362,2.2841,0.1505,SS
4109.0,13.4773,0.292,2.3259,0.1783,SS
4109.5,13.7647,0.2969,2.311,0.181,CB
4110.0,12.7992,0.297,2.313,0.1769,CB
4110.5,13.6145,0.279,2.311,0.1678,CB
4111.0,12.0177,0.261,2.272,0.176,SS
4111.5,13.6086,0.242,2.281,0.1856,SS
4112.0,13.4935,0.3378,2.2691,0.1751,SS
4112.5,17.9812,0.383,2.3,0.1786,SS
4113.0,15.644,0.329,2.307,0.1681,SS
4113.5,19.9196,0.349,2.291,0.1791,SS
4114.0,17.6422,0.26,2.2921,0.1941,SS
4114.5,18.3961,0.266,2.222,0.1853,SS
4115.0,16.3387,0.27,2.239,0.1846,SS
4115.5,16.8317,0.257,2.252,0.2051,SS
4116.0,19.305,0.319,2.281,0.1661,SS
4116.5,23.0986,0.264,2.235,0.1801,SS
4117.0,24.1246,0.296,2.252,0.2017,SS
4117.5,14.3577,0.3229,2.289,0.1649,SS
4118.0,13.9469,0.359,2.257,0.1908,SS
4118.5,13.501,0.2561,2.251,0.196,SS
4119.0,15.0901,0.274,2.264,0.18,SS
4119.5,13.1175,0.281,2.253,0.1754,SS
4120.0,14.4899,0.299,2.251,0.1662,SS
4120.5,15.5047,0.272,2.278,0.1689,SS
4121.0,14.934,0.302,2.259,0.1755,SS
4121.5,16.403,0.283,2.254,0.1854,SS
4122.0,16.9678,0.297,2.237,0.1849,SS
4122.5,14.0416,0.25,2.23,0.1782,SS
4123.0,14.3868,0.2061,2.238,0.1633,SS
4123.5,15.955,0.249,2.257,0.1826,SS
4124.0,15.9344,0.245,2.227,0.1853,SS
4124.5,14.4867,0.244,2.234,0.1997,SS
4125.0,14.8476,0.246,2.234,0.1798,SS
4125.5,15.7942,0.2911,2.238,0.1971,SS
4126.0,14.1433,0.257,2.257,0.1878,SS
4126.5,17.1593,0.271,2.242,0.1896,SS
4127.0,15.2695,0.239,2.255,0.2034,SS
4127.5,16.4649,0.2221,2.2301,0.1977,SS
4128.0,14.6393,0.246,2.287,0.2071,SS
4128.5,12.7939,0.23,2.289,0.1876,SS
4129.0,12.8392,0.2807,2.2441,0.1733,SS
4129.5,11.4798,0.254,2.252,0.1939,SS
4130.0,12.6519,0.1593,2.266,0.1931,SS
4130.5,12.5661,0.184,2.27,0.1869,SS
4131.0,13.9691,0.37,2.255,0.1603,SS
4131.5,13.1466,0.2509,2.4189,0.1226,CB
4132.0,14.9958,0.2959,2.2601,0.164,CB
4132.5,13.5614,0.342,2.224,0.1593,CB
4133.0,11.0194,0.3462,2.239,0.196,SS
4133.5,12.8905,0.2762,2.26,0.1911,SS
4134.0,12.5016,0.3519,2.2749,0.1882,SS
4134.5,13.5292,0.2042,2.266,0.1853,SS
4135.0,13.1622,0.239,2.28,0.1882,SS
4135.5,13.3002,0.275,2.29,0.1982,CB
4136.0,14.1575,0.207,2.2631,0.1854,CB
4136.5,13.5925,0.24,2.4411,0.1765,CB
4137.0,15.8076,0.276,2.5587,0.1294,CB
4137.5,13.4845,0.299,2.3181,0.1163,CB
4138.0,13.1909,0.8598,2.319,0.1095,CB
4138.5,11.7623,2.0706,2.35,0.0742,CB
4139.0,10.3362,4.1272,2.3241,0.0763,CB
4139.5,14.8445,1.6912,2.411,0.1231,SS
4140.0,19.0678,0.4778,2.3571,0.1654,SS
4140.5,54.1253,0.4159,2.2751,0.1729,SS
4141.0,51.2162,0.9122,2.3049,0.1691,SS
4141.5,48.8212,0.7064,2.323,0.2117,SS
4142.0,46.5355,0.3514,2.2521,0.2192,SS
4142.5,48.3924,0.4561,2.279,0.2063,SS
4143.0,44.6482,0.356,2.272,0.2085,SS
4143.5,40.2025,0.4079,2.2341,0.2232,SS
4144.0,36.9186,0.3421,2.2169,0.2198,SS
4144.5,39.8975,0.308,2.2339,0.2324,SS
4145.0,46.614,0.307,2.2121,0.2301,SS
4145.5,38.0385,0.3,2.2489,0.2232,SS
4146.0,33.3857,0.321,2.256,0.2079,SS
4146.5,34.7463,0.34,2.25,0.1837,SS
4147.0,36.4123,0.3701,2.3049,0.1959,SS
4147.5,40.1189,0.5009,2.31,0.1885,SS
4148.0,44.5564,0.371,2.302,0.2056,SS
4148.5,41.2481,0.3939,2.2929,0.2119,SS
4149.0,41.0105,0.394,2.0329,0.2239,SS
4149.5,16.2667,0.361,2.084,0.2176,SS
4150.0,18.5577,2.4591,2.136,0.2112,SS
4150.5,20.8933,52.9165,2.1507,0.2048,SS
4151.0,21.9371,0.4306,2.2311,0.1954,SS
4151.5,25.2946,0.2661,2.2679,0.1847,SS
4152.0,20.3857,0.259,2.2739,0.1853,SS
4152.5,21.3774,0.273,2.288,0.1866,SS
4153.0,23.7855,0.327,2.281,0.1577,SS
4153.5,25.8051,0.327,2.263,0.1669,SS
4154.0,31.8113,0.353,2.332,0.1688,SS
4154.5,36.2698,0.3501,2.3389,0.1405,SS
4155.0,38.4705,0.4429,2.3291,0.1606,SS
4155.5,37.645,0.4889,2.2949,0.1671,SS
4156.0,26.2369,0.541,2.323,0.159,SS
4156.5,20.3637,0.4848,2.3901,0.1528,SS
4157.0,18.2489,6.9199,2.1319,0.1482,SS
4157.5,11.6971,6.4703,2.1939,0.1436,SS
4158.0,13.5351,18.2898,2.2759,0.1374,SS
4158.5,16.8072,0.4361,2.3499,0.1777,CB
4159.0,20.1743,0.359,2.31,0.1784,SS
4159.5,19.6074,0.344,2.282,0.1498,SS
4160.0,18.4892,0.3959,2.293,0.1313,SS
4160.5,20.0511,0.456,2.3529,0.1419,CB
4161.0,21.1458,0.4899,2.319,0.1916,SS
4161.5,22.7535,0.3601,2.3079,0.1838,SS
4162.0,24.7408,0.3251,2.308,0.1834,SS
4162.5,27.7884,0.306,2.261,0.1845,SS
4163.0,28.1327,0.5276,2.3769,0.1839,SS
4163.5,34.9789,0.578,2.3949,0.1606,SS
4164.0,57.5348,0.593,2.2749,0.2601,SS
4164.5,45.3569,0.406,2.2844,0.2093,SS
4165.0,52.0601,0.5764,2.28,0.2197,SS
4165.5,56.036,0.3811,2.2899,0.2343,SS
4166.0,60.1355,0.434,2.2201,0.2319,SS
4166.5,62.65,0.3599,2.2211,0.2411,SS
4167.0,50.8909,0.3,2.257,0.2238,SS
4167.5,52.3462,0.31,2.246,0.2262,SS
4168.0,46.9705,0.298,2.214,0.2186,SS
4168.5,43.6447,0.294,2.2211,0.2262,SS
4169.0,44.1386,0.315,2.19,0.2391,SS
4169.5,38.0155,0.273,2.206,0.2455,SS
4170.0,37.2716,0.284,2.2638,0.2304,SS
4170.5,36.6409,0.255,2.373,0.2326,SS
4171.0,36.1302,0.4377,2.3022,0.1587,SS
4171.5,37.0976,5.071000000000001,2.231,0.223,SS
4172.0,33.9012,0.3253,2.189,0.2283,SS
4172.5,33.3857,0.2921,2.199,0.2361,SS
4173.0,43.5797,0.306,2.209,0.2314,SS
4173.5,42.1685,0.2979,2.231,0.2389,SS
4174.0,37.8529,0.277,2.252,0.2181,SS
4174.5,38.8911,0.3629,2.276,0.2165,SS
4175.0,44.8629,0.3720000000000001,2.263,0.2125,SS
4175.5,48.4075,0.348,2.2711,0.217,SS
4176.0,52.129,0.341,2.296,0.2268,SS
4176.5,56.1923,0.357,2.241,0.2274,SS
4177.0,41.9265,0.331,2.242,0.2237,SS
4177.5,40.4424,0.354,2.25,0.213,SS
4178.0,44.4578,0.323,2.277,0.2214,SS
4178.5,73.9292,0.338,1.9612,0.2687,SS
4179.5,82.7036,2.9683,2.366,0.4459,SH
4180.0,78.0088,2.481,2.4099,0.5857,SH
4180.5,83.5096,4.427,2.3738,0.3662,SH
4181.0,83.8712,2.3852,2.164,0.4341,SH
4181.5,72.3411,5.848,2.3861,0.6377,SH
4182.0,43.2095,3.391,2.4572,0.2651,SS
4182.5,67.6004,1.539,2.5401,0.3434,SH
4183.0,44.2818,2.425,2.491,0.3127,SS
4183.5,45.4877,1.7607,2.4801,0.1402,SS
4184.5,80.0671,5.425,2.1845,0.5536,SH
4185.5,56.7874,4.393,2.5837,0.314,SH
4186.0,62.1659,2.75,1.9036,0.415,SS
4186.5,73.6844,7.9655,2.2237,0.6961,SH
4187.0,88.1285,3.9876,2.345,0.3461,SH
4187.5,93.1402,3.29,2.303,0.3895,SH
4188.0,86.7087,2.9394,2.4518,0.5105,SH
4188.5,90.3024,2.653,2.2216,0.4644,SH
4189.0,97.7707,2.62,2.498,0.2486,SH
4189.5,98.5665,2.2827,2.43,0.2226,SH
4190.0,82.84100000000001,2.1451,2.513,0.2697,SH
4191.0,76.7248,2.31,2.567,0.1457,SH
4191.5,84.1417,2.5063,2.548,0.1391,SH
4192.0,80.9255,2.9668,2.553,0.1701,SH
4192.5,81.491,2.613,2.552,0.1711,SH
4193.0,84.7342,2.595,2.5141,0.1892,SH
4193.5,84.1447,1.4829,2.8812,0.3153,SH
4194.0,96.9472,2.059,2.7614,0.3152,SH
4194.5,100.492,2.121,2.506,0.2445,SH
4195.0,90.8092,2.1996,2.4921,0.2156,SH
4195.5,131.8266,3.3966,2.516,0.2412,SH
4196.0,107.9818,1.7236,2.6129,0.2403,SH
4197.0,93.185,1.4678,2.4571,0.423,SH
4197.5,93.2158,1.3611,2.6852,0.1341,SH
4198.0,93.4245,1.355,3.1493,0.3187,SH
4198.5,88.4905,1.9227,2.5761,0.3313,SH
4199.0,73.0502,0.7091,2.4231,0.2985,SH
4200.0,19.0772,0.6229,2.413,0.1038,SS
4200.5,72.9074,0.7747,2.3649,0.0865,SS
4201.0,107.9595,1.4398,2.39,0.1314,SS
4201.5,93.5634,1.7191,2.4897,0.6278,SH
4202.0,85.6666,1.7079,2.6019,0.2461,SH
4202.5,98.0662,3.4565,2.1168,0.206,CB
4203.0,81.1582,2.8324,2.538,0.2106,SH
4204.0,87.2122,1.7661,2.3934,0.1552,SS
4204.5,85.4494,1.8989,2.7933,0.2326,SH
4205.0,84.8634,1.8887,2.5081,0.1841,SH
4205.5,88.7738,2.0083,2.535,0.2056,SH
4206.0,85.1556,2.3707,2.5271,0.1791,SH
4206.5,82.9669,2.3184,2.5341,0.1755,SH
4207.0,90.0632,2.5618,2.5589,0.1851,SH
4207.5,94.307,2.117,2.551,0.2131,SH
4208.0,83.0617,2.5087,2.572,0.1716,SH
4208.5,80.2495,3.6118,2.5762,0.1237,SH
4209.0,82.8045,3.0442,2.6644,0.1834,SH
4210.0,79.4283,2.0538,2.491,0.1103,SS
4210.5,77.7461,2.0424,2.524,0.2616,SH
4211.0,77.2814,2.6898,2.519,0.1962,SH
4211.5,77.4528,2.2743,2.51,0.1887,SH
4212.0,78.391,2.0573,2.516,0.193,SH
4212.5,96.8864,1.7599,2.541,0.2054,SH
4213.0,77.5558,1.7607,2.45,0.2,SH
4214.5,85.8148,0.9013,2.5409,0.1987,SH
4215.0,123.7273,1.6737,2.5479,0.1941,SH
4215.5,118.5893,1.423,2.5309,0.2071,SH
4216.0,110.3377,0.7456,2.522,0.1447,SH
4216.5,94.0655,1.5991,2.522,0.1373,SH
4217.0,97.5631,1.4684,2.5588,0.1264,SH
4217.5,102.83,0.9319,2.6062,0.1316,SH
4218.0,99.0213,1.2065,2.471,0.2345,SH
4218.5,104.2228,1.234,2.5691,0.2684,SH
4219.0,102.1531,1.3889,2.575,0.3058,SH
4219.5,105.3466,1.2691,2.6109,0.2785,SH
4220.0,98.3625,1.149,2.5791,0.3094,SH
4220.5,101.9593,1.1739,2.534,0.287,SH
